,y_test,prediction
7455,2926.191,3183.929012396541
427,3135.2522,2629.8106648279118
5560,2731.1116,3161.861293948551
4300,1765.0358,2563.9189511127643
5019,3848.324,3303.575456675965
4336,6040.1376,3483.854481583615
652,1528.011,1737.3328612888456
6681,1938.8096,2695.3670248557255
670,3542.056,3933.1175426227737
3120,1829.6184,2457.738590072733
5271,2127.8968,2159.583850084786
6482,3558.0352,3580.307511125535
8226,366.19,745.7403043027675
4837,2098.6016,2181.764764382887
694,7488.9184,4638.334924853563
3155,2847.6266,3444.793088482362
1023,2418.1856,2462.397311741428
6205,4727.18,3844.587352782166
5140,1757.712,1553.43962191589
4462,493.3578,661.3683176602956
164,2769.728,3399.119937703762
5236,6358.39,4091.951385071081
1378,1647.855,2409.40951776144
259,4655.9394,1986.204162421806
2307,2740.4328,3058.717505966859
7966,2129.2284,2274.322037617308
3713,1984.7498,2916.45430846397
6629,2418.1856,2464.476376509472
2996,2651.2156,1995.6976837035427
8307,1201.769,992.8840606272211
163,2618.5914,1690.748232790958
7723,2766.399,2994.238359974377
2907,828.921,948.5190989607286
264,1764.37,2747.0240379617208
3929,2603.278,2472.17591636241
3364,2241.0828,2171.8853020894667
385,610.5386,1399.9121758160475
3773,177.1028,-372.0977547073144
231,3435.528,4856.831294459658
2336,815.605,767.7263289801938
6469,769.6648,1164.3722518669308
701,1150.5024,737.4316764362449
6876,2591.2936,2943.452837451965
4368,2863.6058,3369.3665646041973
1126,3428.2042,2888.450269760492
3961,1182.4608,3005.7898460404003
8518,2778.3834,3361.5352175437265
5247,1713.7692,2315.461952973138
2383,1685.8056,2346.316977786415
8234,340.8896,470.6328272502587
1886,5976.2208,3954.6515547222925
6367,874.8612,596.3540373644416
1446,1323.6104,1065.7191679888595
7860,2352.9372,2004.0839004807106
5569,4165.2448,4346.224175065662
3314,2336.958,3748.449209882382
4604,3139.9128,2885.5038779252473
7007,1731.08,1498.1689841743832
2143,838.908,706.472364282632
2808,3231.1274,3740.5712770624887
1094,2163.1842,1894.9219980443745
5762,452.744,-140.57333164540728
5901,2277.036,3813.371820992338
8296,122.5072,-691.4890406042689
964,5400.9696,3647.4665574073397
7324,796.9626,719.7164679588975
179,3010.7476,2431.5155764771753
7900,3327.6684,3693.329026831718
7989,1390.1904,3417.9668912675497
8204,195.7452,1261.0945693598828
4473,4607.336,3291.89446568067
105,2247.7408,2269.9513101260954
2471,1948.1308,2868.6194585661033
999,2115.9124,3822.939154843789
5798,2563.33,3743.2415028079213
4584,982.7208,1022.2464363769141
8435,793.6336,4510.263640576884
2077,5556.7668,3376.2481662415457
2744,4761.8016,3131.7011422995856
7031,377.5086,808.4618941491433
715,585.904,488.6576488558635
1602,1679.1476,1632.7656480258017
1157,3048.6982,2468.4464688454864
6606,9554.23,4333.2624120948985
2673,2999.429,2753.987973965539
4380,2976.7918,2861.255668205272
1052,2311.6576,2241.5368309591995
7960,639.168,1120.2455314683198
1762,2876.256,3170.868501300979
1296,1427.4752,1441.88388441177
6387,223.7088,1741.1131624384582
2778,2026.0294,1970.007495874323
6891,699.09,409.4142878368503
5321,205.0664,1641.1409599401552
68,2302.3364,2514.1994254789115
5991,422.1172,1563.5279116622485
2042,3091.9752,1443.7758985504495
2863,5273.136,3784.5294336734796
2327,555.2772,1138.0291912493742
1660,918.804,2898.627076002973
5613,3942.8676,3027.6815290739796
2928,3174.5344,3039.9021149026075
1548,660.4736,792.443219881616
3349,1006.6896,1442.4640165658093
8410,788.973,4117.946536040738
975,1222.4088,871.0887767829653
6936,3751.1172,4702.272563645608
3259,1105.228,905.3102119936113
76,1207.0954,2791.7528769894107
6120,1813.6392,3860.459364020053
3845,2101.2648,2850.8470679343127
1560,167.7816,835.6502594601552
4249,2016.7082,2473.948793359141
1899,1198.44,1957.4788409535756
7064,2380.9008,3124.251227592713
2681,1486.7314,3262.9012895678025
3002,591.8962,1429.8781455983503
4951,1973.4312,4007.5917845904114
7094,255.6672,647.6337693099213
5986,2759.0752,3142.5602581969333
1948,1567.2932,2063.247072770676
5351,6528.169,4227.532404791769
1728,790.9704,1102.2918639968034
1100,5353.6978,3500.6584811185166
6252,2976.126,3064.35812051059
2057,5406.296,2933.84202200401
7307,588.5672,724.7992034663563
6392,4277.765,2400.9610896117747
1911,575.2512,734.5001930338508
16,1621.8888,1690.786622200276
4714,2508.7344,3370.9553359252814
2834,2250.404,2431.303052127634
1310,1127.8652,1694.5829834664921
4793,663.1368,1585.8642766157534
2117,2388.2246,2192.2188722011833
1908,1474.0812,3929.720510325473
3328,1398.18,3627.697062251069
8429,2876.256,2892.5876069725555
846,948.0992,1007.7803763858744
2781,247.6776,935.8219658122764
6715,356.8688,934.234990259675
300,3251.7672,2913.7365672135
2540,1512.6976,1504.5492117484948
2727,3504.1054,2922.0392814897823
8018,1833.6132,3114.5980708043326
7512,2082.6224,2014.8586633083312
4970,1444.786,1726.5021684187473
5750,2731.1116,2855.649928121552
2299,3558.0352,1827.1947499528567
8110,49.2692,-978.5209598031997
2110,1949.4624,1377.138221492604
6709,2471.4496,4033.6442030933276
4910,1288.323,2142.8191502843847
6422,1310.2944,1779.2023319202285
5745,1997.4,2856.6197705152235
355,4093.3384,2306.0540323512505
2595,503.3448,-498.4327357130885
1079,2931.5174,2740.3547732969055
4946,2143.876,2427.8595790240906
228,1649.8524,1288.760319877396
860,1649.8524,1938.7616983373991
4898,1413.4934,2087.8889438479346
4640,4326.3684,3709.540526675446
3502,948.765,1021.3573320948041
3668,1390.1904,2067.6336814370648
5144,6026.8216,4522.048757808782
4331,5580.0698,3066.82296676184
6302,1789.6704,1733.6858134442462
3199,3395.58,3041.2583726798703
1347,2874.9244,2606.834935659821
297,1418.154,2241.335372298666
7586,5404.9644,4085.5867669872623
6227,4961.5416,2977.1265907494226
2770,291.6204,519.4088984419943
7554,83.225,-519.1191152924189
4449,778.986,1472.1345567341066
2494,3036.048,3024.1585220810484
6255,873.5296,849.5876047650399
8282,1640.5312,2385.5668325328306
2964,3068.0064,4117.1383778203335
4058,2708.4744,2581.0477020767703
2880,1808.9786,2603.412394960993
4952,452.744,2539.297516515803
8169,1651.184,2587.9195852126977
1935,1607.2412,1434.6736091502842
5066,1314.2892,1246.096254761513
6676,1597.92,2548.813116887186
3317,291.6204,896.7299400996627
6998,3235.788,2597.852081623727
5706,701.7532,668.0054782573463
6466,689.7688,1560.3029524847295
2814,3075.996,2492.0327576048576
7363,1071.938,775.2750879693215
3920,585.904,933.7600425342589
6209,4492.8184,2556.2309244120697
972,314.2576,706.9350298449208
6100,2259.0594,2705.399296579927
419,2940.1728,2045.7632993693464
3237,5892.33,4508.503421400251
411,711.0744,1902.5172049966834
3462,4492.8184,2507.845522218541
3853,2010.716,1654.4491949310645
2258,784.3124,717.0042615413068
8344,2822.992,2752.4079042203302
5005,1621.8888,1841.3758505854107
791,2328.3026,2895.809328610476
1317,1721.093,2505.078572313775
2497,663.1368,3571.384382379778
1647,360.8636,2598.8145949341615
657,4194.54,3383.6048441304965
524,3467.4864,1764.9837901711692
3948,131.8284,-1136.1880864454783
2197,1504.0422,2685.0924575023955
7372,1294.3152,862.7648146951719
5039,3339.6528,3703.1912565052644
4466,1395.5168,2909.931537061657
3531,755.0172,3915.714364962384
2900,1997.4,1279.7510458664588
5132,639.168,1062.522753107401
1703,4677.245,2739.5418098247947
4599,161.1236,-548.9445015281792
4416,4913.604,3996.508874423698
4483,1579.9434,3333.759100367738
2174,2591.2936,2821.4960455948694
2864,5852.382,4627.760934656283
1311,67.9116,-1275.4720197784898
5050,567.2616,1088.836492981188
8035,3499.4448,2388.6103367576934
5633,1225.7378,2705.3204188636673
2649,2693.8268,2637.3565766295987
4667,167.7816,762.9758661785797
2146,452.744,1750.2308708949076
4091,3874.2902,2325.603430800209
4190,2316.984,1789.2036301676305
40,3435.528,3628.206457367186
1832,5785.802,3825.036448975394
4455,1284.994,2076.8779758080213
3839,703.0848,496.7549894575365
6574,1788.3388,1661.4471677302072
2982,864.2084,2148.1566500080557
4550,966.7416,1153.905423630373
8016,117.1808,1.8191763821607765
4818,4434.228,3497.7429768145403
7956,6795.1548,3971.3404989826668
2155,4701.8796,3360.286151291706
4294,1947.465,2035.5789394575493
7095,5582.733,3556.146683441598
3905,569.259,889.8426167645305
6765,6930.978,3617.2193750231045
8045,3515.424,2382.829857018868
6728,473.3838,709.7694567886667
7747,2291.0178,2518.3151822064046
681,798.96,1595.9143679324188
5196,3652.5788,2188.1808746357688
4733,1618.5598,1936.2835481215852
2885,1779.0176,1798.4959870709479
702,3072.667,3925.250719860521
1825,5191.2426,3561.15242043574
2605,1807.647,2069.5937089016206
7103,1036.6506,1888.2221501637896
1397,1480.0734,2243.7504112357365
7463,3731.809,3171.0247331037126
8352,635.1732,409.81111243298136
4748,2660.5368,3143.432641765664
5748,2241.0828,3970.9293969564624
7558,79.896,-1157.6466890669826
5685,2226.4352,836.6891950581107
1110,2237.088,2353.657989878827
6419,1695.7926,2665.075206612689
6985,2777.7176,3063.368543232915
7780,5592.72,5051.6660398133845
3600,3271.7412,3488.8721763704407
6078,1737.738,1907.5571725815498
6640,5487.5236,4783.138161761122
529,2503.408,2477.7891005495558
2209,387.4956,1195.0608699536651
2952,2406.867,2436.9118701315892
4150,7028.1848,3857.68320499739
2697,193.082,-302.5386060355636
5484,1178.466,1575.3786658618008
4082,1686.4714,1562.7656109767083
4509,210.3928,-190.7055121558219
3282,3453.5046,2442.750717104541
937,643.1628,735.0840356555086
5280,1428.141,1509.2042399704817
6272,1707.777,3120.549860423316
754,1221.0772,1286.5876819615291
6499,675.1212,836.2946166085517
8383,5221.8694,4079.7111307200084
4351,2482.1024,2499.648974887411
711,415.4592,560.7153154574484
7504,214.3876,-177.8626891287065
7113,732.38,2060.1184794125793
7069,3954.852,4149.685197822231
1945,5369.0112,2676.924952003399
564,4418.2488,3386.0602285761506
340,2807.0128,4104.270705054188
8454,159.792,604.1179872930763
746,539.298,1253.993182905415
4751,1833.6132,3903.618979164974
4028,3285.723,4931.326411341491
5997,183.7608,1051.0844273317748
8338,3914.904,2062.4664598434665
6465,2659.871,2529.1378999644967
6233,4860.34,3055.429150357355
2449,93.212,-332.60802417394507
1137,1966.7732,2317.4312119313217
4877,2914.8724,4362.72654832443
425,5642.655,3712.436076849459
5742,3419.5488,3331.9541976559985
4722,319.584,719.7736513512032
1947,1446.1176,1944.6965705171806
7603,291.6204,284.4114789534883
1348,6353.0636,3916.476963744699
5813,1844.266,2935.3682165177906
6507,493.3578,643.0720560798243
600,2181.8266,1213.8188487359755
1798,2942.836,2796.7331140436636
8139,787.6414,1545.5475505607856
8351,4602.0096,4094.6890638227933
7832,493.3578,448.4603275015368
2517,1326.2736,2629.0166156499918
1038,862.8768,740.1192125986307
4879,2752.4172,3513.7758345219536
1268,147.8076,445.23595225228723
4264,1208.427,1369.217619069959
7056,3874.956,3183.7065753763145
3685,2712.4692,2999.2303844209564
6621,2681.8424,2239.2824084488047
4217,2812.3392,3960.079370468944
778,1773.6912,2337.629225958495
5080,980.0576,669.8113623650804
4533,5469.547,2814.7496419901036
6028,5056.751,3734.0239012349284
4841,6291.81,3353.263211189146
6795,1133.8574,1391.7498669909155
931,1611.9018,2849.238189774397
1764,982.7208,1412.3157665249755
6931,5634.6654,2772.732638819274
6530,1324.2762,1330.0191118207715
6371,2217.114,3248.7435404979906
5267,1006.6896,3730.8993857587047
254,3779.0808,2796.530490975314
8122,2648.5524,1727.2041530388576
4272,2833.6448,3001.7399897893956
3529,5546.114,4059.9489016636107
7036,3555.372,3817.83773560824
6033,709.077,835.9127526296968
4614,123.8388,494.86891940385925
4054,183.7608,1099.4380886153338
82,4693.89,2675.818331240541
7979,3782.4098,3193.1220874572064
8250,228.3694,1823.4136364994176
3933,2278.3676,1320.651623611634
805,3355.632,3192.5307365999643
6116,2093.941,1941.239460278019
141,1693.7952,1691.3512537939803
6221,451.4124,1659.2328457768713
7057,1973.4312,3167.9763001761703
2254,1569.9564,3005.3643166787524
5414,150.4708,486.8100884950161
3550,3056.022,4562.573328064389
5154,205.0664,-222.4558240436229
7483,4303.0654,2954.5518503505
4219,45.9402,-1064.2799456377454
1417,2768.3964,3089.686102541441
515,1393.5194,2003.126127437775
2825,186.424,397.7753376434161
3244,722.393,1766.9723680689192
5295,767.0016,2157.471398335664
2169,3062.0142,2188.332277346294
5967,2306.997,2542.798377322297
3022,4920.9278,4056.256395624683
577,1118.544,1340.1565784428421
6378,1846.9292,1538.9248041673802
3630,3068.0064,4121.185032834263
4934,828.921,785.8482248606465
7880,1869.5664,2453.0753893304336
1739,1342.2528,1509.7661909723909
3298,4097.3332,3957.5590584366946
7362,369.519,298.4518939193888
7968,5432.928,2969.9446373408455
3217,1530.6742,2723.9685998425475
232,1133.8574,1432.1413550712027
7787,2652.5472,2614.1295610111683
7368,251.6724,2011.3420533084543
3020,1697.79,1642.343837315864
1355,1066.6116,1806.2060404053186
1462,115.8492,113.56460351523424
1818,1496.0526,3299.6843869312115
5520,3301.7022,1867.9207864074126
8292,543.2928,1026.8352420727854
3371,2277.036,1683.2718241438004
820,3195.84,2358.678568104142
886,452.744,798.1956583751596
4489,1194.4452,1534.7123107941516
8076,1691.7978,2155.080815484903
6638,547.2876,1498.245772139228
2791,2117.244,2755.831467335549
4572,1104.5622,968.0304789905888
7080,2936.178,2632.8660489049516
4552,400.8116,-795.9268971843658
4204,2396.88,4554.850727419813
1883,1025.332,1465.0626080197944
762,1265.02,1729.7394761600542
2198,5126.66,3669.0960792673086
4885,1697.79,1664.9033407938014
5401,1078.596,3435.4544955663505
2319,2999.429,2851.5278603425895
4107,619.194,1373.5426013360807
1138,7472.2734,5469.690665702914
3692,3529.4058,2947.7041605467584
5106,159.1262,700.8461794648988
7937,2362.9242,2934.194607764841
8345,641.1654,1502.5851646602061
7526,3775.086,2807.5180829033907
4768,529.311,1718.2215500008692
6698,999.3658,887.4249772524247
1944,3153.2288,3227.9230809253468
1905,2181.1608,2351.257027949344
2025,4687.232,3720.9560821078094
7242,2050.664,1600.1761504331369
3741,2277.036,3048.1603519690734
5349,282.2992,611.1522372048822
588,3205.1612,3212.580428777934
4796,4432.2306,4813.722944208433
4014,2269.0464,2266.4543253665834
77,643.1628,-460.7845794386342
2638,502.0132,622.6992303989674
7790,2906.217,3012.7045863877947
3469,186.424,378.26482120156095
3785,2281.6966,1781.3870977771473
2362,1069.2748,1522.8080696648738
4215,4655.2736,3913.843181326568
2248,3010.7476,2957.291851156363
3556,203.7348,-154.12139086944558
8321,4363.6532,2432.4359318672678
8215,387.4956,1150.0303820146685
5492,2328.9684,1798.5335450347468
4746,4278.4308,4078.6889536006247
6171,3225.801,2813.0632891829428
6558,837.5764,909.8684973419271
5729,474.0496,21.714723310168665
3245,6291.81,3281.135885505423
7674,338.2264,880.6535070167583
8061,2117.244,3186.5198639353384
3230,1416.8224,1722.5389996483423
2879,491.3604,664.3465600099541
215,131.1626,275.4406210641339
5683,4643.955,2354.95196110539
5327,1331.6,1283.9846641599465
3819,2776.386,2924.1357982885484
392,796.9626,1489.7239838854364
27,308.9312,904.1155553949997
5886,1390.1904,2517.0888841242195
752,1402.1748,3245.240060822406
1810,1789.6704,2628.103166279925
5897,1372.2138,2448.5658364813053
478,1057.9562,2447.2650809292936
6012,852.224,763.4297569370801
7141,424.7804,1506.6706281356555
909,223.7088,864.1729882491331
5126,1635.8706,1632.7976945169978
7894,1593.9252,1398.6904191411652
7334,651.8182,905.5440376357238
1558,1765.0358,2275.067701039391
5100,1037.3164,918.3529384985006
6830,1624.552,1147.0465406972844
2485,633.8416,1520.3959370508733
8371,185.0924,954.7549131561407
2151,3115.944,2930.4537497492856
7494,2271.0438,4087.060355149245
2180,1922.8304,1580.302357037315
2331,2050.664,4186.138355291645
6686,1677.816,1526.5566410685037
563,319.584,668.1535357970824
5885,2993.4368,2915.5611627478565
5951,1498.05,2802.9186681108395
5017,3813.7024,3598.4497904700193
4195,2649.884,4209.040233348728
969,1017.3424,2009.7815961993258
5308,638.5022,1360.6090800627978
5009,4146.6024,3657.881478345221
6543,2237.088,2980.079400265836
6027,615.1992,748.8050343402997
4176,2628.5784,1530.7657996618636
5402,1390.1904,1263.69562928826
4819,1965.4416,1774.2987646144998
7457,5499.508,4525.618723948658
6346,629.181,735.1896054097103
7181,639.168,1359.4656354570138
5123,732.38,3022.6710960386536
4693,197.0768,-88.17238037700349
3386,4845.0266,4068.0213839209546
4102,1104.5622,2618.911551443369
5157,1800.3232,3637.250368071138
5545,4344.345,2621.3041697450544
5841,2833.6448,2940.375032358934
997,9275.9256,4074.741728978178
3227,985.384,2016.1152965853237
7875,5522.811,5580.2221373094135
1017,703.0848,1866.1472268491073
7083,198.4084,1221.6760913137084
5875,2756.412,3412.695604101111
653,1990.742,2177.571536362624
6389,380.8376,1269.1447468216077
5563,361.5294,1941.0898836587573
7743,1411.496,2529.593181665522
4144,5034.7796,4175.726501051159
4414,3435.528,3648.007962896977
919,451.4124,1197.9819812176465
5684,3463.4916,3221.5369596738
3400,7033.5112,2841.631415250691
1609,1787.0072,2592.275729457667
2788,3688.532,2858.510356858903
2715,169.1132,-429.7032181686975
1950,1078.596,3440.7260388357727
3133,3292.381,2289.7982745744844
2926,1733.7432,2083.354384677462
7234,1174.4712,2179.4123680406396
4436,2456.802,2603.700944647283
8464,468.7232,2019.00096228071
3738,4769.1254,2704.171309442003
3236,818.934,1304.2305339351683
3798,2805.0154,3997.927108311994
8348,822.263,1023.2325480821198
7074,418.1224,1453.1170161674117
7126,247.0118,669.2518717554477
6802,916.1408,1037.7078871342671
3265,1659.1736,3752.292334693514
1215,2982.784,1538.9889310963638
6508,1860.2452,1361.5092664809576
6923,5024.1268,3292.0492753473063
5062,2600.6148,2417.6957313174407
3056,1749.7224,1277.92282335197
518,3273.7386,3042.157637389031
1724,2055.9904,4097.120971022668
7208,1120.5414,2023.2600516287478
2342,1844.9318,1899.6676164268808
3301,47.9376,-983.4209291056843
4862,1043.9744,2349.2595828041503
1375,958.752,1071.8240778417398
5264,1069.2748,743.7932494291726
4570,3419.5488,4747.468383839431
2954,739.038,1154.0123838063726
6899,3861.64,3089.4665540131937
7657,2051.9956,1466.4961122526706
2886,1185.124,972.7187007223039
268,308.9312,551.8403061471502
5145,2909.546,1998.4519528744806
6708,3237.1196,2913.8621189391024
6002,182.4292,1001.5541484437992
4933,5888.3352,3069.278941313971
504,2876.256,3127.459875175183
107,2530.7058,1982.3890695224513
3477,1964.11,3077.236383484381
8118,735.709,1016.1280857115713
6150,595.2252,1364.7246930797037
3129,3844.995,2948.657860410318
6353,3579.3408,4115.286685673485
2779,2603.278,4196.975805829715
2573,259.662,-333.23385016014595
4377,111.8544,-62.81261521668853
3226,4604.6728,2823.3662950825465
7791,4074.696,2761.5956911674075
632,2207.127,1997.2155257448696
3206,219.0482,1532.6127857827432
5522,703.0848,736.2242702504169
602,1054.6272,1538.3723390759058
3489,1789.6704,1815.1825587333738
7130,151.1366,561.5986335695322
6025,166.45,836.6214760031719
6104,1510.0344,2291.4354462018964
1694,2972.797,2430.307582861983
4909,127.1678,187.92287854519645
5572,2330.9658,4107.053942186321
1158,1443.4544,2882.102709606752
2558,585.904,630.3581585844847
6016,3078.6592,2835.882642814201
5008,3095.97,2054.040465569553
6417,2858.2794,1781.2300488334924
6077,3691.1952,3075.246571599555
438,1929.4884,3488.8629676333157
3820,2703.148,2768.9394886332148
8486,45.2744,-937.6038856508626
4012,180.4318,1013.5108122212164
609,1555.9746,1342.3505473135538
2855,138.4864,-1377.7066414703324
2835,1480.7392,1501.9335776674675
3231,3266.4148,3815.0760896648044
6622,460.7336,-27.47649977808578
7410,2462.7942,1472.7078385750106
1055,2874.9244,2700.93132442153
6712,2600.6148,2388.464153334344
1354,1921.4988,2339.5941458953375
3127,2073.3012,2121.3551953561005
5089,3225.1352,3707.470657176099
6044,308.9312,557.409972856801
8386,813.6076,1028.3709782587239
1603,2404.2038,1614.8138339600953
3589,265.6542,377.6874686268254
6937,1211.756,2806.4274160585283
5392,790.9704,2280.369015339712
1808,628.5152,728.8919372018943
7229,3858.9768,2940.7544931487764
8446,510.6686,653.9650804271416
7040,1717.764,1998.8101427590034
4555,2476.776,4115.707738932339
4350,39.948,-1194.7323526347886
2981,1707.777,1458.6882512834388
3889,245.6802,2003.335630959568
1920,1272.3438,1662.1726096806972
303,1134.5232,1194.6008428380812
7224,3415.554,2832.980068316994
676,1496.0526,3072.601224102552
1550,2727.7826,2573.4739872140417
4005,5070.7328,2905.854485860479
2802,3644.5892,4057.1014642101536
4094,7064.8038,4241.571894173198
3576,4554.072,4415.152669641243
2192,4578.0408,3993.404313289194
8161,4594.02,2958.91410507024
5324,699.09,697.6979747904746
41,2150.534,1974.6967585537186
4371,476.047,681.7413772882101
1549,1229.0668,1630.6996410903944
1264,1096.5726,2130.4802371554197
4961,9664.7528,4121.443931342182
6312,2013.3792,2348.6127730601947
1663,3560.6984,1932.1013577361855
8400,425.4462,380.90319283947315
2924,3828.35,2667.5237225815063
8387,533.3058,1055.0531183109051
6199,3422.212,2674.7938605917234
7042,1398.18,3809.8377329679097
7353,127.8336,-849.7779999308596
5137,2516.724,2533.660551068133
1612,2375.5744,2072.8615786495693
344,383.5008,1166.7416196346376
3106,2365.5874,1693.4363778392549
4283,3560.6984,2110.5480796388056
932,1215.7508,1741.6574387486987
6485,2664.5316,1980.489200289788
251,1779.0176,1504.290011328029
6374,1258.362,2500.571641959097
4453,1283.6624,2618.6008887321605
278,500.6816,2130.4221478034087
1717,2490.092,1983.4831945774947
1463,788.973,4057.1819054923417
3624,1605.9096,2848.2829184513103
7565,539.298,833.5618225896429
2280,1151.1682,1418.0134795616211
1923,719.064,2893.3127127327625
610,3836.3396,2707.7442653689814
7153,5779.144,2971.04170301461
1374,2518.7214,2482.5956163232386
328,3340.9844,3659.8000876858887
2985,243.017,857.7047652239117
781,1431.47,1028.0840022179698
8474,2153.1972,1673.9955039935699
3041,118.5124,48.06671489972564
1962,425.4462,481.16296078852815
3238,4950.8888,3639.1449260241625
7616,1994.7368,2317.053464612499
6184,4921.5936,4272.340603785569
7435,5872.356,4467.270210895694
4607,679.116,805.385281118563
3832,5053.422,2487.3688496128316
1851,3560.6984,2209.6261241918382
3846,2348.9424,1740.7864310915318
7920,2394.8826,3459.5233755237623
784,1757.712,1523.7588631025017
6452,910.8144,1840.7698436141895
6398,2607.2728,5138.897667583147
4618,2103.928,3774.8573602709575
7701,4673.916,4093.21003966648
6262,141.8154,408.3208419007233
3346,1890.2062,1779.8798073487196
1210,2832.979,1979.0604927156212
5179,243.6828,-500.4216029066695
5113,3004.0896,3498.4767842297797
1403,2348.9424,1795.4036490609312
8445,432.77,583.1853569376367
8417,2336.2922,1444.0159419419958
3195,2024.032,1709.1912270813411
3422,1843.6002,1941.554416339712
1689,1114.5492,2449.5184773048086
1244,1540.6612,1950.9454398349965
7337,1134.5232,2407.850970396329
5872,2059.9852,1937.1554218207655
4241,1379.5376,660.3094640230324
4104,2912.2092,1730.0108135709663
6868,6042.135,3496.3481697165316
540,56.593,-895.6857193652279
80,1697.79,1638.6798893434934
7495,1860.2452,1471.4751335374913
7003,399.48,-235.38177599798632
5202,388.1614,669.942842609136
5540,857.5504,1969.4587361477347
5942,1211.756,1511.382492240725
7798,633.8416,824.1301917056576
359,2696.49,3019.118375307745
6677,4119.9704,2360.079281120591
1915,2133.2232,3752.972975245284
486,942.7728,1927.4744094503958
1187,2336.958,2866.1414532128456
13,2145.2076,1976.780722352326
3279,3219.8088,1973.6964430752596
4223,2316.984,1863.5471833669812
4647,2363.59,2978.0751979762754
2427,631.1784,3368.4138473765424
1610,2656.542,3021.231304724827
2226,2749.754,3102.810796150481
757,2874.9244,2624.622321756392
5159,1325.6078,1990.484698027329
7866,385.4982,58.56327477836999
4180,1069.2748,2218.711651332685
4767,4314.384,4044.985497899391
3103,501.3474,2530.786096027555
7287,217.7166,1593.981674243092
3275,759.012,787.0352539742496
966,174.4396,1109.8928235282694
5919,6191.94,5297.61661131485
4541,2105.2596,1956.8552829919934
5594,1123.8704,2367.8462239759274
4155,5725.88,3605.761659961947
4741,2153.1972,1600.1421935733072
4073,625.852,2548.6474210547312
1918,746.3618,603.564773209317
3621,1165.15,775.9584724590529
3486,1337.5922,3297.117211896447
7045,3523.4136,3959.343894042231
3122,3361.6242,3171.0589169174546
8088,2346.945,2198.962950779014
2688,1860.2452,1414.8827964759746
5769,1656.5104,2797.7037658603285
8490,487.3656,801.288687285886
151,1794.331,2282.752542444743
4828,1547.3192,1464.6993878322114
7443,1348.245,926.1972277725309
2935,3835.008,3588.573530273512
4573,1777.686,1043.5117788670987
4529,2706.477,2583.837572968064
1117,3700.5164,4132.426478316519
4811,2063.98,1721.660497360305
6152,4165.2448,3876.999642376699
2074,402.809,1360.2990903245056
6783,4649.9472,2955.2053239524002
3959,3203.1638,3070.656794434004
2741,2759.0752,3265.250048326562
8258,552.614,1611.1599367315673
2054,4290.4152,3677.429983217824
3770,2069.3064,4101.342535768287
7781,4925.5884,2970.5961908422596
1372,2269.0464,3116.8515394422802
7390,191.7504,-743.463901366147
2479,948.765,1099.135903884014
5675,3859.6426,3459.643400031843
2330,437.4306,1004.2008945359732
391,3914.904,2630.298261907048
5334,2764.4016,1919.233130895841
3089,3844.995,2720.4186084851826
58,4910.275,3038.8506511904716
568,3848.324,3199.4635935510905
6476,3475.476,2018.2356781777496
4621,3685.8688,3706.840918800338
6260,2631.2416,2550.9617767756336
8436,527.3136,741.5017010960049
26,1065.28,757.7303323598528
1897,972.068,1038.1011733612922
6402,2766.399,2934.2901972935842
5096,1174.4712,1012.2943177655206
5389,2848.9582,4126.911080478643
7266,3592.6568,2912.8885377251663
5269,614.5334,513.2496156088657
5232,703.0848,1564.3036473026716
1626,718.3982,1105.5557716326894
717,1810.976,1396.663069494677
5844,1249.0408,920.0175314352811
1025,146.476,461.29593821894537
2432,1975.4286,2322.815418739582
3602,856.8846,770.3147686651198
4684,2313.655,1462.0054419055368
442,623.1888,1794.9678504974784
5950,3954.852,2356.4295593733423
1477,540.6296,532.4122852458042
7749,2972.797,2493.561836702036
5027,3422.212,4142.878198875489
5004,950.7624,700.5591013642542
8034,416.125,1328.3018628521445
3772,770.3306,648.5481099678561
6251,2246.4092,2635.1982972264504
5830,1695.7926,3180.093027779686
2556,343.5528,648.3375925940943
855,978.726,1539.605122797786
1099,1957.452,3049.6309373516733
8091,1171.808,1404.8507552532017
2168,798.96,986.4864269121208
5833,1627.2152,1673.3204724972247
4870,2059.9852,1386.7078686391903
859,2696.49,2474.9773122815113
5881,191.7504,-597.2592440783228
6657,862.211,896.0556760071511
819,3942.8676,2957.205682941304
3023,351.5424,-361.89509998317544
6747,123.8388,57.50938156631605
1650,7130.718,3288.2855625393086
3342,1651.184,1420.1326676911738
1925,6114.7072,3400.3327660574087
455,2897.5616,2623.362701473654
52,810.9444,1899.1701077813834
7446,755.0172,3676.3682125688338
5902,1193.1136,1242.7100107204549
7122,1398.18,690.5354530358304
4116,2694.4926,2257.3482959164976
8082,612.536,2486.7890002776758
4290,203.7348,-120.94737594101116
5309,593.2278,552.1854055296185
2064,1185.7898,1189.30776178033
5182,2354.2688,2434.5828715495627
5442,545.2902,704.835622566602
1217,2897.5616,2812.3278111255086
2312,253.004,218.9845992566784
6843,583.2408,1464.2903868244346
7111,1982.0866,2536.518062446369
5550,7602.1044,3685.6710789705458
55,6258.52,3629.9768065718818
3077,792.302,1644.4208139199484
2341,1301.639,1084.2629483299443
2366,2771.7254,2077.441290675528
3707,810.9444,971.2968441251826
2627,2946.165,3107.496338291141
3015,2223.1062,1657.9923102389919
6987,5007.4818,3428.7905127806407
2096,939.4438,557.2313357340918
